timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1692189363052,530,Location Name based search,200,OK,Location Name based search 2-32,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,529,0,50
1692189363114,483,Location Name based search,200,OK,Location Name based search 2-33,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,482,0,45
1692189363172,463,Location Name based search,200,OK,Location Name based search 2-34,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,462,0,47
1692189363291,445,Location Name based search,200,OK,Location Name based search 2-36,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,444,0,49
1692189363239,543,Location Name based search,200,OK,Location Name based search 2-35,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,542,0,47
1692189363358,432,Location Name based search,200,OK,Location Name based search 2-37,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,431,0,41
1692189363415,410,Location Name based search,200,OK,Location Name based search 2-38,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,408,0,42
1692189363534,434,Location Name based search,200,OK,Location Name based search 2-40,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,433,0,45
1692189363475,510,Location Name based search,200,OK,Location Name based search 2-39,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,510,0,42
1692189363599,465,Location Name based search,200,OK,Location Name based search 2-41,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,465,0,46
1692189363650,469,Location Name based search,200,OK,Location Name based search 2-42,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,468,0,46
1692189363714,436,Location Name based search,200,OK,Location Name based search 2-43,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,435,0,43
1692189363775,448,Location Name based search,200,OK,Location Name based search 2-44,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,447,0,46
1692189363835,482,Location Name based search,200,OK,Location Name based search 2-45,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,481,0,48
1692189363894,444,Location Name based search,200,OK,Location Name based search 2-46,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,443,0,44
1692189364013,432,Location Name based search,200,OK,Location Name based search 2-48,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,431,0,41
1692189363953,515,Location Name based search,200,OK,Location Name based search 2-47,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,515,0,43
1692189364073,465,Location Name based search,200,OK,Location Name based search 2-49,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,464,0,43
1692189364132,453,Location Name based search,200,OK,Location Name based search 2-50,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,453,0,52
1692189364191,487,Location Name based search,200,OK,Location Name based search 2-51,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,486,0,47
1692189364250,487,Location Name based search,200,OK,Location Name based search 2-52,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,486,0,42
1692189364311,450,Location Name based search,200,OK,Location Name based search 2-53,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,449,0,45
1692189364375,435,Location Name based search,200,OK,Location Name based search 2-54,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,435,0,43
1692189364430,430,Location Name based search,200,OK,Location Name based search 2-55,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,430,0,47
1692189364491,447,Location Name based search,200,OK,Location Name based search 2-56,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,446,0,47
1692189364552,452,Location Name based search,200,OK,Location Name based search 2-57,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,451,0,41
1692189364671,410,Location Name based search,200,OK,Location Name based search 2-59,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,409,0,45
1692189364611,499,Location Name based search,200,OK,Location Name based search 2-58,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,498,0,46
1692189364731,481,Location Name based search,200,OK,Location Name based search 2-60,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,481,0,44
1692189364791,442,Location Name based search,200,OK,Location Name based search 2-61,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,442,0,44
1692189364850,428,Location Name based search,200,OK,Location Name based search 2-62,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,428,0,41
1692189364912,435,Location Name based search,200,OK,Location Name based search 2-63,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,435,0,44
1692189364970,445,Location Name based search,200,OK,Location Name based search 2-64,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,444,0,44
1692189365031,429,Location Name based search,200,OK,Location Name based search 2-65,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,429,0,45
1692189365090,447,Location Name based search,200,OK,Location Name based search 2-66,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,446,0,40
1692189365151,421,Location Name based search,200,OK,Location Name based search 2-67,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,421,0,45
1692189365210,447,Location Name based search,200,OK,Location Name based search 2-68,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,446,0,52
1692189365274,442,Location Name based search,200,OK,Location Name based search 2-69,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,442,0,45
1692189365331,395,Location Name based search,200,OK,Location Name based search 2-70,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,394,0,41
1692189365394,437,Location Name based search,200,OK,Location Name based search 2-71,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,436,0,44
1692189365450,433,Location Name based search,200,OK,Location Name based search 2-72,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,433,0,46
1692189365572,440,Location Name based search,200,OK,Location Name based search 2-74,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,440,0,42
1692189365511,503,Location Name based search,200,OK,Location Name based search 2-73,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,502,0,45
1692189365630,429,Location Name based search,200,OK,Location Name based search 2-75,text,true,,32848,331,7,7,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,429,0,46
1692189365692,446,Location Name based search,200,OK,Location Name based search 2-76,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,446,0,52
1692189365776,492,Location Name based search,200,OK,Location Name based search 2-77,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,491,0,45
1692189365894,440,Location Name based search,200,OK,Location Name based search 2-79,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,439,0,46
1692189365953,453,Location Name based search,200,OK,Location Name based search 2-80,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,452,0,46
1692189365851,586,Location Name based search,200,OK,Location Name based search 2-78,text,true,,32848,331,9,9,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,586,0,48
1692189366013,441,Location Name based search,200,OK,Location Name based search 2-81,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,440,0,43
1692189366074,462,Location Name based search,200,OK,Location Name based search 2-82,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,462,0,45
1692189366133,436,Location Name based search,200,OK,Location Name based search 2-83,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,435,0,43
1692189366197,422,Location Name based search,200,OK,Location Name based search 2-84,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,420,0,47
1692189366250,432,Location Name based search,200,OK,Location Name based search 2-85,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,432,0,48
1692189366310,454,Location Name based search,200,OK,Location Name based search 2-86,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,454,0,44
1692189366370,420,Location Name based search,200,OK,Location Name based search 2-87,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,420,0,45
1692189366429,461,Location Name based search,200,OK,Location Name based search 2-88,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,460,0,43
1692189366487,429,Location Name based search,200,OK,Location Name based search 2-89,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,429,0,44
1692189366549,417,Location Name based search,200,OK,Location Name based search 2-90,text,true,,32848,331,8,8,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,416,0,42
1692189366650,508,Location Name based search,200,OK,Location Name based search 2-92,text,true,,32848,331,10,10,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,508,0,45
1692189366607,675,Location Name based search,200,OK,Location Name based search 2-91,text,true,,32848,331,11,11,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,674,0,44
1692189366710,593,Location Name based search,200,OK,Location Name based search 2-93,text,true,,32848,331,10,10,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,592,0,47
1692189366837,515,Location Name based search,200,OK,Location Name based search 2-95,text,true,,32848,331,10,10,https://api-testa.business.bt.com/v1/footfall/reports/location-details?search_type=location-name-search&location_name=London,514,0,46
